[goal3834] Numba PIP baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 43/55 elapsed=0.040568s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 44/55 elapsed=0.039721s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.039491s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.041064s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.039575s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.040339s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.039642s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.039467s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.040176s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 52/55 elapsed=0.039502s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 53/55 elapsed=0.039452s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.039520s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.039491s count=174
[goal3838] overlay_county512_soil512 RTDL/OptiX route start
[goal3310] load RayJoin PIP case
[goal3310] points=512 polygons=478
[goal3310] exact_count=1417
[goal3310] single warmup 1/3
[goal3310] single warmup 2/3
[goal3310] single warmup 3/3
[goal3310] single repeat 1/12 0.194043 ms
[goal3310] single repeat 2/12 0.193894 ms
[goal3310] single repeat 3/12 0.191115 ms
[goal3310] single repeat 4/12 0.192583 ms
[goal3310] single repeat 5/12 0.189789 ms
[goal3310] single repeat 6/12 0.192836 ms
[goal3310] single repeat 7/12 0.190794 ms
[goal3310] single repeat 8/12 0.189997 ms
[goal3310] single repeat 9/12 0.189714 ms
[goal3310] single repeat 10/12 0.189669 ms
[goal3310] single repeat 11/12 0.191428 ms
[goal3310] single repeat 12/12 0.191890 ms
[goal3310] batch 1 executor prepared effective_streams=1
[goal3310] batch 1 warmup 1/3
[goal3310] batch 1 warmup 2/3
[goal3310] batch 1 warmup 3/3
[goal3310] batch 1 repeat 1/8 total=0.183322 ms per=0.183322 ms
[goal3310] batch 1 repeat 2/8 total=0.186615 ms per=0.186615 ms
[goal3310] batch 1 repeat 3/8 total=0.193335 ms per=0.193335 ms
[goal3310] batch 1 repeat 4/8 total=0.195391 ms per=0.195391 ms
[goal3310] batch 1 repeat 5/8 total=0.203110 ms per=0.203110 ms
[goal3310] batch 1 repeat 6/8 total=0.192493 ms per=0.192493 ms
[goal3310] batch 1 repeat 7/8 total=0.194401 ms per=0.194401 ms
[goal3310] batch 1 repeat 8/8 total=0.191569 ms per=0.191569 ms
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/3
[goal3310] batch 100 warmup 2/3
[goal3310] batch 100 warmup 3/3
[goal3310] batch 100 repeat 1/8 total=15.529878 ms per=0.155299 ms
[goal3310] batch 100 repeat 2/8 total=15.535288 ms per=0.155353 ms
[goal3310] batch 100 repeat 3/8 total=15.533142 ms per=0.155331 ms
[goal3310] batch 100 repeat 4/8 total=15.559785 ms per=0.155598 ms
[goal3310] batch 100 repeat 5/8 total=15.556656 ms per=0.155567 ms
[goal3310] batch 100 repeat 6/8 total=15.472822 ms per=0.154728 ms
[goal3310] batch 100 repeat 7/8 total=15.432492 ms per=0.154325 ms
[goal3310] batch 100 repeat 8/8 total=15.438870 ms per=0.154389 ms
