[goal3834] Numba PIP baseline start
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 64/220 elapsed=0.023308s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 65/220 elapsed=0.023363s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 66/220 elapsed=0.023275s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 67/220 elapsed=0.023343s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 68/220 elapsed=0.023308s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 69/220 elapsed=0.023276s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 70/220 elapsed=0.023360s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 71/220 elapsed=0.023292s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 72/220 elapsed=0.023314s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 73/220 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 74/220 elapsed=0.023300s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 75/220 elapsed=0.023358s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 76/220 elapsed=0.023366s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 77/220 elapsed=0.023325s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 78/220 elapsed=0.023343s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 79/220 elapsed=0.023343s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 80/220 elapsed=0.023371s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 81/220 elapsed=0.023289s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 82/220 elapsed=0.023307s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 83/220 elapsed=0.023322s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 84/220 elapsed=0.023277s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 85/220 elapsed=0.023276s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 86/220 elapsed=0.023333s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 87/220 elapsed=0.023273s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 88/220 elapsed=0.023332s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 89/220 elapsed=0.023305s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 90/220 elapsed=0.023300s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 91/220 elapsed=0.023352s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 92/220 elapsed=0.023314s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 93/220 elapsed=0.023315s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 94/220 elapsed=0.023313s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 95/220 elapsed=0.023338s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 96/220 elapsed=0.023302s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 97/220 elapsed=0.023368s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 98/220 elapsed=0.023312s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 99/220 elapsed=0.023341s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 100/220 elapsed=0.023332s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 101/220 elapsed=0.023329s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 102/220 elapsed=0.023346s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 103/220 elapsed=0.023312s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 104/220 elapsed=0.023367s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 105/220 elapsed=0.023374s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 106/220 elapsed=0.023310s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 107/220 elapsed=0.023391s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 108/220 elapsed=0.023332s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 109/220 elapsed=0.023310s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 110/220 elapsed=0.023305s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 111/220 elapsed=0.023338s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 112/220 elapsed=0.023302s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 113/220 elapsed=0.023312s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 114/220 elapsed=0.023304s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 115/220 elapsed=0.023279s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 116/220 elapsed=0.023324s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 117/220 elapsed=0.023315s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 118/220 elapsed=0.023326s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 119/220 elapsed=0.023345s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 120/220 elapsed=0.023334s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 121/220 elapsed=0.023332s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 122/220 elapsed=0.023301s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 123/220 elapsed=0.023279s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 124/220 elapsed=0.023309s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 125/220 elapsed=0.023327s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 126/220 elapsed=0.023357s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 127/220 elapsed=0.023301s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 128/220 elapsed=0.023315s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 129/220 elapsed=0.023382s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 130/220 elapsed=0.023366s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 131/220 elapsed=0.023333s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 132/220 elapsed=0.023345s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 133/220 elapsed=0.023379s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 134/220 elapsed=0.023396s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 135/220 elapsed=0.023304s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 136/220 elapsed=0.023410s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 137/220 elapsed=0.023337s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 138/220 elapsed=0.023299s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 139/220 elapsed=0.023362s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 140/220 elapsed=0.023335s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 141/220 elapsed=0.023302s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 142/220 elapsed=0.023301s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 143/220 elapsed=0.023345s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 144/220 elapsed=0.023308s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 145/220 elapsed=0.023302s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 146/220 elapsed=0.023311s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 147/220 elapsed=0.023308s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 148/220 elapsed=0.023348s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 149/220 elapsed=0.023367s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 150/220 elapsed=0.023344s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 151/220 elapsed=0.023367s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 152/220 elapsed=0.023266s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 153/220 elapsed=0.023272s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 154/220 elapsed=0.023302s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 155/220 elapsed=0.023376s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 156/220 elapsed=0.023324s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 157/220 elapsed=0.023374s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 158/220 elapsed=0.023270s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 159/220 elapsed=0.023333s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 160/220 elapsed=0.023352s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 161/220 elapsed=0.023352s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 162/220 elapsed=0.023304s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 163/220 elapsed=0.023308s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 164/220 elapsed=0.023387s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 165/220 elapsed=0.023317s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 166/220 elapsed=0.023360s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 167/220 elapsed=0.023299s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 168/220 elapsed=0.023335s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 169/220 elapsed=0.023311s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 170/220 elapsed=0.023305s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 171/220 elapsed=0.023339s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 172/220 elapsed=0.023337s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 173/220 elapsed=0.023325s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 174/220 elapsed=0.023353s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 175/220 elapsed=0.023318s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 176/220 elapsed=0.023310s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 177/220 elapsed=0.023277s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 178/220 elapsed=0.023339s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 179/220 elapsed=0.023338s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 180/220 elapsed=0.023387s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 181/220 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 182/220 elapsed=0.023379s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 183/220 elapsed=0.023409s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 184/220 elapsed=0.023359s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 185/220 elapsed=0.023343s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 186/220 elapsed=0.023407s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 187/220 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 188/220 elapsed=0.023375s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 189/220 elapsed=0.023367s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 190/220 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 191/220 elapsed=0.023347s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 192/220 elapsed=0.023340s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 193/220 elapsed=0.023347s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 194/220 elapsed=0.023269s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 195/220 elapsed=0.023410s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 196/220 elapsed=0.023310s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 197/220 elapsed=0.023276s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 198/220 elapsed=0.023338s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 199/220 elapsed=0.023301s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 200/220 elapsed=0.023289s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 201/220 elapsed=0.023310s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 202/220 elapsed=0.023382s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 203/220 elapsed=0.023372s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 204/220 elapsed=0.023321s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 205/220 elapsed=0.023313s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 206/220 elapsed=0.023303s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 207/220 elapsed=0.023303s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 208/220 elapsed=0.023374s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 209/220 elapsed=0.023377s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 210/220 elapsed=0.023342s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 211/220 elapsed=0.023344s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 212/220 elapsed=0.023341s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 213/220 elapsed=0.023300s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 214/220 elapsed=0.023303s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 215/220 elapsed=0.023300s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 216/220 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 217/220 elapsed=0.023299s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 218/220 elapsed=0.023365s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 219/220 elapsed=0.023341s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 220/220 elapsed=0.023324s count=269
[goal3838] lsi_county512_soil512 RTDL/OptiX route start
[goal3838] overlay_county512_soil512 Numba baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 1/220 elapsed=0.572709s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 2/220 elapsed=0.039653s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 3/220 elapsed=0.041399s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 4/220 elapsed=0.039722s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 5/220 elapsed=0.040236s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 6/220 elapsed=0.039771s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 7/220 elapsed=0.039593s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 8/220 elapsed=0.039608s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 9/220 elapsed=0.039527s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 10/220 elapsed=0.039710s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 11/220 elapsed=0.039665s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 12/220 elapsed=0.039586s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 13/220 elapsed=0.039592s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 14/220 elapsed=0.039534s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 15/220 elapsed=0.040567s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 16/220 elapsed=0.039583s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 17/220 elapsed=0.039547s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 18/220 elapsed=0.039643s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 19/220 elapsed=0.039581s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 20/220 elapsed=0.039571s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 21/220 elapsed=0.039589s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 22/220 elapsed=0.040400s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 23/220 elapsed=0.039539s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 24/220 elapsed=0.039630s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 25/220 elapsed=0.039588s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 26/220 elapsed=0.039972s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 27/220 elapsed=0.039921s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 28/220 elapsed=0.039759s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 29/220 elapsed=0.039831s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 30/220 elapsed=0.039802s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 31/220 elapsed=0.040057s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 32/220 elapsed=0.040097s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 33/220 elapsed=0.039557s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 34/220 elapsed=0.039728s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 35/220 elapsed=0.039600s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 36/220 elapsed=0.039871s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 37/220 elapsed=0.039538s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 38/220 elapsed=0.039529s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 39/220 elapsed=0.039574s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 40/220 elapsed=0.039631s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 41/220 elapsed=0.039595s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 42/220 elapsed=0.039728s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 43/220 elapsed=0.040710s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 44/220 elapsed=0.039692s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 45/220 elapsed=0.039977s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 46/220 elapsed=0.039724s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 47/220 elapsed=0.039527s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 48/220 elapsed=0.039530s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 49/220 elapsed=0.039567s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 50/220 elapsed=0.039914s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 51/220 elapsed=0.040028s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 52/220 elapsed=0.039620s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 53/220 elapsed=0.039523s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 54/220 elapsed=0.039940s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 55/220 elapsed=0.039629s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 56/220 elapsed=0.039745s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 57/220 elapsed=0.039559s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 58/220 elapsed=0.040493s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 59/220 elapsed=0.039578s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 60/220 elapsed=0.040056s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 61/220 elapsed=0.039721s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 62/220 elapsed=0.040178s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 63/220 elapsed=0.040120s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 64/220 elapsed=0.039806s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 65/220 elapsed=0.039644s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 66/220 elapsed=0.043376s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 67/220 elapsed=0.039614s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 68/220 elapsed=0.039634s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 69/220 elapsed=0.040381s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 70/220 elapsed=0.039658s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 71/220 elapsed=0.039784s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 72/220 elapsed=0.040208s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 73/220 elapsed=0.039598s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 74/220 elapsed=0.039591s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 75/220 elapsed=0.039575s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 76/220 elapsed=0.039846s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 77/220 elapsed=0.039777s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 78/220 elapsed=0.039962s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 79/220 elapsed=0.039911s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 80/220 elapsed=0.040019s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 81/220 elapsed=0.040430s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 82/220 elapsed=0.039953s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 83/220 elapsed=0.039636s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 84/220 elapsed=0.039607s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 85/220 elapsed=0.039625s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 86/220 elapsed=0.040148s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 87/220 elapsed=0.039804s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 88/220 elapsed=0.039697s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 89/220 elapsed=0.039685s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 90/220 elapsed=0.039914s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 91/220 elapsed=0.039951s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 92/220 elapsed=0.039890s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 93/220 elapsed=0.039627s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 94/220 elapsed=0.040012s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 95/220 elapsed=0.039610s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 96/220 elapsed=0.039534s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 97/220 elapsed=0.039962s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 98/220 elapsed=0.039601s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 99/220 elapsed=0.039782s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 100/220 elapsed=0.040898s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 101/220 elapsed=0.039553s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 102/220 elapsed=0.040137s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 103/220 elapsed=0.040633s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 104/220 elapsed=0.039790s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 105/220 elapsed=0.039559s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 106/220 elapsed=0.039561s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 107/220 elapsed=0.039667s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 108/220 elapsed=0.039553s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 109/220 elapsed=0.039580s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 110/220 elapsed=0.039685s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 111/220 elapsed=0.039818s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 112/220 elapsed=0.039917s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 113/220 elapsed=0.039718s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 114/220 elapsed=0.039610s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 115/220 elapsed=0.039670s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 116/220 elapsed=0.039579s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 117/220 elapsed=0.039749s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 118/220 elapsed=0.039732s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 119/220 elapsed=0.040062s count=174
